file	word	syl	stress	status	position	label	sample	f0	step	time
americano_o_2	americano	3	paroxytone	given	6	nu5	29	118.73	0.046	0.988
americano_o_2	americano	3	paroxytone	given	6	nu5	30	116.31	0.046	1.034
americano_o_3	americano	3	paroxytone	given	1	u5	1	132.91	0.015	0.456
americano_o_3	americano	3	paroxytone	given	1	u5	2	132.56	0.015	0.471
americano_o_3	americano	3	paroxytone	given	1	u5	3	132.36	0.015	0.486
americano_o_3	americano	3	paroxytone	given	1	u5	4	132.36	0.015	0.502
americano_o_3	americano	3	paroxytone	given	1	u5	5	132.53	0.015	0.517
americano_o_3	americano	3	paroxytone	given	2	a	6	132.78	0.009	0.53
americano_o_3	americano	3	paroxytone	given	2	a	7	132.99	0.009	0.539
americano_o_3	americano	3	paroxytone	given	2	a	8	133.22	0.009	0.548
americano_o_3	americano	3	paroxytone	given	2	a	9	133.46	0.009	0.558
americano_o_3	americano	3	paroxytone	given	2	a	10	133.68	0.009	0.567
americano_o_3	americano	3	paroxytone	given	3	me	11	133.99	0.022	0.583
americano_o_3	americano	3	paroxytone	given	3	me	12	134.22	0.022	0.604
americano_o_3	americano	3	paroxytone	given	3	me	13	134.12	0.022	0.626
americano_o_3	americano	3	paroxytone	given	3	me	14	133.76	0.022	0.648
americano_o_3	americano	3	paroxytone	given	3	me	15	133.37	0.022	0.67
americano_o_3	americano	3	paroxytone	given	4	Ri	16	133.21	0.017	0.689
americano_o_3	americano	3	paroxytone	given	4	Ri	17	133.34	0.017	0.707
americano_o_3	americano	3	paroxytone	given	4	Ri	18	133.81	0.017	0.724
americano_o_3	americano	3	paroxytone	given	4	Ri	19	134.64	0.017	0.742
americano_o_3	americano	3	paroxytone	given	4	Ri	20	135.74	0.017	0.759
americano_o_3	americano	3	paroxytone	given	5	ka	21	137.38	0.049	0.792
americano_o_3	americano	3	paroxytone	given	5	ka	22	144.36	0.049	0.841
americano_o_3	americano	3	paroxytone	given	5	ka	23	149.33	0.049	0.89
americano_o_3	americano	3	paroxytone	given	5	ka	24	153.06	0.049	0.939
americano_o_3	americano	3	paroxytone	given	5	ka	25	156.03	0.049	0.988
americano_o_3	americano	3	paroxytone	given	6	nu5	26	156.29	0.047	1.036
americano_o_3	americano	3	paroxytone	given	6	nu5	27	152.65	0.047	1.084
americano_o_3	americano	3	paroxytone	given	6	nu5	28	144.12	0.047	1.131
americano_o_3	americano	3	paroxytone	given	6	nu5	29	133.73	0.047	1.179
americano_o_3	americano	3	paroxytone	given	6	nu5	30	126.35	0.047	1.226
americano_o_4	americano	3	paroxytone	given	1	u5	1	134.13	0.025	0.435
americano_o_4	americano	3	paroxytone	given	1	u5	2	132.09	0.025	0.46
americano_o_4	americano	3	paroxytone	given	1	u5	3	130.05	0.025	0.485
americano_o_4	americano	3	paroxytone	given	1	u5	4	128.64	0.025	0.509
americano_o_4	americano	3	paroxytone	given	1	u5	5	127.94	0.025	0.534
americano_o_4	americano	3	paroxytone	given	2	a	6	127.74	0.011	0.552
americano_o_4	americano	3	paroxytone	given	2	a	7	127.67	0.011	0.563
americano_o_4	americano	3	paroxytone	given	2	a	8	127.6	0.011	0.574
americano_o_4	americano	3	paroxytone	given	2	a	9	127.51	0.011	0.585
americano_o_4	americano	3	paroxytone	given	2	a	10	127.36	0.011	0.595
americano_o_4	americano	3	paroxytone	given	3	me	11	127.11	0.013	0.607
americano_o_4	americano	3	paroxytone	given	3	me	12	126.73	0.013	0.62
americano_o_4	americano	3	paroxytone	given	3	me	13	126.24	0.013	0.632
americano_o_4	americano	3	paroxytone	given	3	me	14	125.66	0.013	0.645
americano_o_4	americano	3	paroxytone	given	3	me	15	124.98	0.013	0.658
americano_o_4	americano	3	paroxytone	given	4	Ri	16	123.92	0.023	0.676
americano_o_4	americano	3	paroxytone	given	4	Ri	17	122.54	0.023	0.699
americano_o_4	americano	3	paroxytone	given	4	Ri	18	121.36	0.023	0.722
americano_o_4	americano	3	paroxytone	given	4	Ri	19	120.77	0.023	0.746
americano_o_4	americano	3	paroxytone	given	4	Ri	20	121.29	0.023	0.769
americano_o_4	americano	3	paroxytone	given	5	ka	21	123.79	0.045	0.803
americano_o_4	americano	3	paroxytone	given	5	ka	22	131.58	0.045	0.848
americano_o_4	americano	3	paroxytone	given	5	ka	23	143.16	0.045	0.893
americano_o_4	americano	3	paroxytone	given	5	ka	24	148.4	0.045	0.938
americano_o_4	americano	3	paroxytone	given	5	ka	25	151.29	0.045	0.982
americano_o_4	americano	3	paroxytone	given	6	nu5	26	149.71	0.042	1.026
americano_o_4	americano	3	paroxytone	given	6	nu5	27	144.28	0.042	1.068
americano_o_4	americano	3	paroxytone	given	6	nu5	28	137.7	0.042	1.11
americano_o_4	americano	3	paroxytone	given	6	nu5	29	134.53	0.042	1.152
americano_o_4	americano	3	paroxytone	given	6	nu5	30	138.34	0.042	1.195
americano_o_5	americano	3	paroxytone	given	1	u5	1	127.85	0.019	0.439
americano_o_5	americano	3	paroxytone	given	1	u5	2	126.6	0.019	0.458
americano_o_5	americano	3	paroxytone	given	1	u5	3	125.75	0.019	0.476
americano_o_5	americano	3	paroxytone	given	1	u5	4	125.36	0.019	0.495
americano_o_5	americano	3	paroxytone	given	1	u5	5	125.39	0.019	0.514
americano_o_5	americano	3	paroxytone	given	2	a	6	125.6	0.011	0.528
americano_o_5	americano	3	paroxytone	given	2	a	7	125.8	0.011	0.54
americano_o_5	americano	3	paroxytone	given	2	a	8	126	0.011	0.551
americano_o_5	americano	3	paroxytone	given	2	a	9	126.19	0.011	0.562
americano_o_5	americano	3	paroxytone	given	2	a	10	126.32	0.011	0.573
americano_o_5	americano	3	paroxytone	given	3	me	11	126.38	0.021	0.589
americano_o_5	americano	3	paroxytone	given	3	me	12	126.13	0.021	0.611
americano_o_5	americano	3	paroxytone	given	3	me	13	125.42	0.021	0.632
americano_o_5	americano	3	paroxytone	given	3	me	14	124.27	0.021	0.654
americano_o_5	americano	3	paroxytone	given	3	me	15	122.92	0.021	0.675
americano_o_5	americano	3	paroxytone	given	4	Ri	16	121.79	0.018	0.695
americano_o_5	americano	3	paroxytone	given	4	Ri	17	121.1	0.018	0.712
americano_o_5	americano	3	paroxytone	given	4	Ri	18	120.87	0.018	0.73
americano_o_5	americano	3	paroxytone	given	4	Ri	19	121.2	0.018	0.748
americano_o_5	americano	3	paroxytone	given	4	Ri	20	122.09	0.018	0.766
americano_o_5	americano	3	paroxytone	given	5	ka	21	124.61	0.052	0.801
americano_o_5	americano	3	paroxytone	given	5	ka	22	136.49	0.052	0.853
americano_o_5	americano	3	paroxytone	given	5	ka	23	147.98	0.052	0.905
americano_o_5	americano	3	paroxytone	given	5	ka	24	152.87	0.052	0.957
americano_o_5	americano	3	paroxytone	given	5	ka	25	157.09	0.052	1.009
americano_o_5	americano	3	paroxytone	given	6	nu5v	26	157.26	0.046	1.058
americano_o_5	americano	3	paroxytone	given	6	nu5v	27	154.14	0.046	1.104
americano_o_5	americano	3	paroxytone	given	6	nu5v	28	148.43	0.046	1.149
americano_o_5	americano	3	paroxytone	given	6	nu5v	29	142.48	0.046	1.195
americano_o_5	americano	3	paroxytone	given	6	nu5v	30	139.45	0.046	1.241
consumidor_i_1	consumidor	3	oxytone	control	1	u	1	153.63	0.007	0.094
consumidor_i_1	consumidor	3	oxytone	control	1	u	2	153.63	0.007	0.102
consumidor_i_1	consumidor	3	oxytone	control	1	u	3	153.63	0.007	0.109
consumidor_i_1	consumidor	3	oxytone	control	1	u	4	153.63	0.007	0.116
consumidor_i_1	consumidor	3	oxytone	control	1	u	5	153.63	0.007	0.123
consumidor_i_1	consumidor	3	oxytone	control	2	koN	6	153.63	0.032	0.143
consumidor_i_1	consumidor	3	oxytone	control	2	koN	7	153.63	0.032	0.175
consumidor_i_1	consumidor	3	oxytone	control	2	koN	8	153.63	0.032	0.207
consumidor_i_1	consumidor	3	oxytone	control	2	koN	9	152.81	0.032	0.238
consumidor_i_1	consumidor	3	oxytone	control	2	koN	10	150.61	0.032	0.27
consumidor_i_1	consumidor	3	oxytone	control	3	su	11	148.23	0.021	0.297
consumidor_i_1	consumidor	3	oxytone	control	3	su	12	147.19	0.021	0.317
consumidor_i_1	consumidor	3	oxytone	control	3	su	13	145.72	0.021	0.338
consumidor_i_1	consumidor	3	oxytone	control	3	su	14	143.39	0.021	0.359
consumidor_i_1	consumidor	3	oxytone	control	3	su	15	141.69	0.021	0.38
consumidor_i_1	consumidor	3	oxytone	control	4	mi	16	140.64	0.027	0.404
consumidor_i_1	consumidor	3	oxytone	control	4	mi	17	137.86	0.027	0.431
consumidor_i_1	consumidor	3	oxytone	control	4	mi	18	134.15	0.027	0.458
consumidor_i_1	consumidor	3	oxytone	control	4	mi	19	129.87	0.027	0.486
consumidor_i_1	consumidor	3	oxytone	control	4	mi	20	125.63	0.027	0.513
consumidor_i_1	consumidor	3	oxytone	control	5	doR	21	121.2	0.051	0.552
consumidor_i_1	consumidor	3	oxytone	control	5	doR	22	121.01	0.051	0.602
consumidor_i_1	consumidor	3	oxytone	control	5	doR	23	127.03	0.051	0.653
consumidor_i_1	consumidor	3	oxytone	control	5	doR	24	135.76	0.051	0.703
consumidor_i_1	consumidor	3	oxytone	control	5	doR	25	143.44	0.051	0.754
consumidor_i_2	consumidor	3	oxytone	control	1	u	1	131.73	0.008	0.111
consumidor_i_2	consumidor	3	oxytone	control	1	u	2	131.75	0.008	0.118
consumidor_i_2	consumidor	3	oxytone	control	1	u	3	131.81	0.008	0.126
consumidor_i_2	consumidor	3	oxytone	control	1	u	4	131.93	0.008	0.134
consumidor_i_2	consumidor	3	oxytone	control	1	u	5	132.11	0.008	0.141
consumidor_i_2	consumidor	3	oxytone	control	2	koN	6	132.76	0.03	0.16
consumidor_i_2	consumidor	3	oxytone	control	2	koN	7	133.88	0.03	0.191
consumidor_i_2	consumidor	3	oxytone	control	2	koN	8	135.18	0.03	0.221
consumidor_i_2	consumidor	3	oxytone	control	2	koN	9	134.84	0.03	0.251
consumidor_i_2	consumidor	3	oxytone	control	2	koN	10	133.1	0.03	0.281
consumidor_i_2	consumidor	3	oxytone	control	3	su	11	131.34	0.023	0.308
consumidor_i_2	consumidor	3	oxytone	control	3	su	12	131.06	0.023	0.331
consumidor_i_2	consumidor	3	oxytone	control	3	su	13	130.36	0.023	0.354
consumidor_i_2	consumidor	3	oxytone	control	3	su	14	129.47	0.023	0.377
consumidor_i_2	consumidor	3	oxytone	control	3	su	15	128.92	0.023	0.4
consumidor_i_2	consumidor	3	oxytone	control	4	mi	16	128.63	0.029	0.426
consumidor_i_2	consumidor	3	oxytone	control	4	mi	17	127.65	0.029	0.454
consumidor_i_2	consumidor	3	oxytone	control	4	mi	18	125.74	0.029	0.483
consumidor_i_2	consumidor	3	oxytone	control	4	mi	19	123.05	0.029	0.511
consumidor_i_2	consumidor	3	oxytone	control	4	mi	20	120.38	0.029	0.54
consumidor_i_2	consumidor	3	oxytone	control	5	doR	21	119.1	0.05	0.579
consumidor_i_2	consumidor	3	oxytone	control	5	doR	22	124.36	0.05	0.629
consumidor_i_2	consumidor	3	oxytone	control	5	doR	23	134.06	0.05	0.679
consumidor_i_2	consumidor	3	oxytone	control	5	doR	24	142.51	0.05	0.729
consumidor_i_2	consumidor	3	oxytone	control	5	doR	25	147.78	0.05	0.779
consumidor_i_3	consumidor	3	oxytone	control	1	u	1	127.42	0.008	0.046
consumidor_i_3	consumidor	3	oxytone	control	1	u	2	127.29	0.008	0.055
consumidor_i_3	consumidor	3	oxytone	control	1	u	3	127.21	0.008	0.063
consumidor_i_3	consumidor	3	oxytone	control	1	u	4	127.19	0.008	0.071
consumidor_i_3	consumidor	3	oxytone	control	1	u	5	127.23	0.008	0.08
consumidor_i_3	consumidor	3	oxytone	control	2	koN	6	127.65	0.029	0.098
consumidor_i_3	consumidor	3	oxytone	control	2	koN	7	129.16	0.029	0.128
consumidor_i_3	consumidor	3	oxytone	control	2	koN	8	131.28	0.029	0.157
consumidor_i_3	consumidor	3	oxytone	control	2	koN	9	133.33	0.029	0.187
consumidor_i_3	consumidor	3	oxytone	control	2	koN	10	135.31	0.029	0.216
consumidor_i_3	consumidor	3	oxytone	control	3	su	11	138.09	0.03	0.246
consumidor_i_3	consumidor	3	oxytone	control	3	su	12	140.79	0.03	0.275
consumidor_i_3	consumidor	3	oxytone	control	3	su	13	149.46	0.03	0.305
consumidor_i_3	consumidor	3	oxytone	control	3	su	14	160.98	0.03	0.335
consumidor_i_3	consumidor	3	oxytone	control	3	su	15	166.99	0.03	0.365
consumidor_i_3	consumidor	3	oxytone	control	4	mi	16	170.89	0.027	0.394
consumidor_i_3	consumidor	3	oxytone	control	4	mi	17	172.9	0.027	0.421
consumidor_i_3	consumidor	3	oxytone	control	4	mi	18	170.42	0.027	0.448
consumidor_i_3	consumidor	3	oxytone	control	4	mi	19	163.33	0.027	0.475
consumidor_i_3	consumidor	3	oxytone	control	4	mi	20	152.9	0.027	0.503
consumidor_i_3	consumidor	3	oxytone	control	5	doR	21	137.42	0.051	0.542
consumidor_i_3	consumidor	3	oxytone	control	5	doR	22	125.56	0.051	0.592
consumidor_i_3	consumidor	3	oxytone	control	5	doR	23	125.34	0.051	0.643
consumidor_i_3	consumidor	3	oxytone	control	5	doR	24	130.54	0.051	0.694
consumidor_i_3	consumidor	3	oxytone	control	5	doR	25	136.08	0.051	0.744
consumidor_i_4	consumidor	3	oxytone	control	1	u	1	140.3	0.008	0.068
consumidor_i_4	consumidor	3	oxytone	control	1	u	2	139.5	0.008	0.077
consumidor_i_4	consumidor	3	oxytone	control	1	u	3	138.76	0.008	0.085
consumidor_i_4	consumidor	3	oxytone	control	1	u	4	138.15	0.008	0.093
consumidor_i_4	consumidor	3	oxytone	control	1	u	5	137.65	0.008	0.101
consumidor_i_4	consumidor	3	oxytone	control	2	koN	6	137.02	0.031	0.121
consumidor_i_4	consumidor	3	oxytone	control	2	koN	7	137.41	0.031	0.152
consumidor_i_4	consumidor	3	oxytone	control	2	koN	8	138.46	0.031	0.183
consumidor_i_4	consumidor	3	oxytone	control	2	koN	9	137.99	0.031	0.215
consumidor_i_4	consumidor	3	oxytone	control	2	koN	10	136.05	0.031	0.246
consumidor_i_4	consumidor	3	oxytone	control	3	su	11	134.5	0.025	0.274
consumidor_i_4	consumidor	3	oxytone	control	3	su	12	134.85	0.025	0.299
consumidor_i_4	consumidor	3	oxytone	control	3	su	13	136	0.025	0.325
consumidor_i_4	consumidor	3	oxytone	control	3	su	14	137.21	0.025	0.35
consumidor_i_4	consumidor	3	oxytone	control	3	su	15	137.67	0.025	0.375
consumidor_i_4	consumidor	3	oxytone	control	4	mi	16	137.46	0.027	0.401
consumidor_i_4	consumidor	3	oxytone	control	4	mi	17	135.91	0.027	0.428
consumidor_i_4	consumidor	3	oxytone	control	4	mi	18	133.38	0.027	0.455
consumidor_i_4	consumidor	3	oxytone	control	4	mi	19	130.63	0.027	0.482
consumidor_i_4	consumidor	3	oxytone	control	4	mi	20	128.7	0.027	0.508
consumidor_i_4	consumidor	3	oxytone	control	5	doR	21	128.93	0.04	0.542
consumidor_i_4	consumidor	3	oxytone	control	5	doR	22	134.2	0.04	0.582
consumidor_i_4	consumidor	3	oxytone	control	5	doR	23	143.5	0.04	0.621
consumidor_i_4	consumidor	3	oxytone	control	5	doR	24	153.66	0.04	0.661
consumidor_i_4	consumidor	3	oxytone	control	5	doR	25	161.89	0.04	0.701
consumidor_i_5	consumidor	3	oxytone	control	1	u	1	136.92	0.005	0.088
consumidor_i_5	consumidor	3	oxytone	control	1	u	2	136.92	0.005	0.093
consumidor_i_5	consumidor	3	oxytone	control	1	u	3	137.35	0.005	0.098
consumidor_i_5	consumidor	3	oxytone	control	1	u	4	138.08	0.005	0.103
consumidor_i_5	consumidor	3	oxytone	control	1	u	5	138.9	0.005	0.108
consumidor_i_5	consumidor	3	oxytone	control	2	koN	6	142.21	0.031	0.126
consumidor_i_5	consumidor	3	oxytone	control	2	koN	7	147.74	0.031	0.157
consumidor_i_5	consumidor	3	oxytone	control	2	koN	8	153.88	0.031	0.188
consumidor_i_5	consumidor	3	oxytone	control	2	koN	9	156.9	0.031	0.219
consumidor_i_5	consumidor	3	oxytone	control	2	koN	10	157.4	0.031	0.25
consumidor_i_5	consumidor	3	oxytone	control	3	su	11	156.92	0.023	0.277
consumidor_i_5	consumidor	3	oxytone	control	3	su	12	157.03	0.023	0.299
consumidor_i_5	consumidor	3	oxytone	control	3	su	13	157.29	0.023	0.322
consumidor_i_5	consumidor	3	oxytone	control	3	su	14	157.54	0.023	0.345
consumidor_i_5	consumidor	3	oxytone	control	3	su	15	157.58	0.023	0.368
consumidor_i_5	consumidor	3	oxytone	control	4	mi	16	156.76	0.026	0.392
consumidor_i_5	consumidor	3	oxytone	control	4	mi	17	154.55	0.026	0.418
consumidor_i_5	consumidor	3	oxytone	control	4	mi	18	151.1	0.026	0.443
consumidor_i_5	consumidor	3	oxytone	control	4	mi	19	146.92	0.026	0.469
consumidor_i_5	consumidor	3	oxytone	control	4	mi	20	143.08	0.026	0.495
consumidor_i_5	consumidor	3	oxytone	control	5	doR	21	140.91	0.039	0.527
consumidor_i_5	consumidor	3	oxytone	control	5	doR	22	144.47	0.039	0.566
consumidor_i_5	consumidor	3	oxytone	control	5	doR	23	152.47	0.039	0.605
consumidor_i_5	consumidor	3	oxytone	control	5	doR	24	159.49	0.039	0.644
consumidor_i_5	consumidor	3	oxytone	control	5	doR	25	162.79	0.039	0.684
consumidor_n_1	consumidor	3	oxytone	new	1	uN	1	153.4	0.011	0.192
consumidor_n_1	consumidor	3	oxytone	new	1	uN	2	153.46	0.011	0.203
consumidor_n_1	consumidor	3	oxytone	new	1	uN	3	153.56	0.011	0.215
consumidor_n_1	consumidor	3	oxytone	new	1	uN	4	153.74	0.011	0.226
consumidor_n_1	consumidor	3	oxytone	new	1	uN	5	154.01	0.011	0.237
consumidor_n_1	consumidor	3	oxytone	new	2	koN	6	154.77	0.034	0.259
consumidor_n_1	consumidor	3	oxytone	new	2	koN	7	157.97	0.034	0.294
consumidor_n_1	consumidor	3	oxytone	new	2	koN	8	160.34	0.034	0.328
consumidor_n_1	consumidor	3	oxytone	new	2	koN	9	162.83	0.034	0.362
consumidor_n_1	consumidor	3	oxytone	new	2	koN	10	164.39	0.034	0.397
consumidor_n_1	consumidor	3	oxytone	new	3	su	11	164.11	0.028	0.428
consumidor_n_1	consumidor	3	oxytone	new	3	su	12	163.43	0.028	0.456
consumidor_n_1	consumidor	3	oxytone	new	3	su	13	162.63	0.028	0.484
consumidor_n_1	consumidor	3	oxytone	new	3	su	14	162.18	0.028	0.513
consumidor_n_1	consumidor	3	oxytone	new	3	su	15	160.17	0.028	0.541
consumidor_n_1	consumidor	3	oxytone	new	4	mi	16	154.56	0.026	0.568
consumidor_n_1	consumidor	3	oxytone	new	4	mi	17	148.26	0.026	0.593
consumidor_n_1	consumidor	3	oxytone	new	4	mi	18	141.84	0.026	0.619
consumidor_n_1	consumidor	3	oxytone	new	4	mi	19	135.97	0.026	0.644
consumidor_n_1	consumidor	3	oxytone	new	4	mi	20	131.17	0.026	0.67
consumidor_n_1	consumidor	3	oxytone	new	5	doR	21	126.87	0.055	0.71
consumidor_n_1	consumidor	3	oxytone	new	5	doR	22	129.71	0.055	0.765
consumidor_n_1	consumidor	3	oxytone	new	5	doR	23	141.03	0.055	0.819
consumidor_n_1	consumidor	3	oxytone	new	5	doR	24	153.61	0.055	0.874
consumidor_n_1	consumidor	3	oxytone	new	5	doR	25	161.01	0.055	0.929
consumidor_n_2	consumidor	3	oxytone	new	1	uN	1	168.9	0.014	0.181
consumidor_n_2	consumidor	3	oxytone	new	1	uN	2	170.64	0.014	0.195
consumidor_n_2	consumidor	3	oxytone	new	1	uN	3	172.43	0.014	0.21
consumidor_n_2	consumidor	3	oxytone	new	1	uN	4	174.16	0.014	0.224
consumidor_n_2	consumidor	3	oxytone	new	1	uN	5	175.69	0.014	0.239
consumidor_n_2	consumidor	3	oxytone	new	2	koN	6	176.6	0.031	0.261
consumidor_n_2	consumidor	3	oxytone	new	2	koN	7	176.47	0.031	0.292
consumidor_n_2	consumidor	3	oxytone	new	2	koN	8	176.34	0.031	0.324
consumidor_n_2	consumidor	3	oxytone	new	2	koN	9	174.47	0.031	0.355
consumidor_n_2	consumidor	3	oxytone	new	2	koN	10	170.89	0.031	0.386
consumidor_n_2	consumidor	3	oxytone	new	3	su	11	167.95	0.026	0.414
consumidor_n_2	consumidor	3	oxytone	new	3	su	12	166.35	0.026	0.441
consumidor_n_2	consumidor	3	oxytone	new	3	su	13	162.48	0.026	0.467
consumidor_n_2	consumidor	3	oxytone	new	3	su	14	158.63	0.026	0.493
consumidor_n_2	consumidor	3	oxytone	new	3	su	15	156.99	0.026	0.519
consumidor_n_2	consumidor	3	oxytone	new	4	mi	16	153.74	0.025	0.545
consumidor_n_2	consumidor	3	oxytone	new	4	mi	17	148.8	0.025	0.57
consumidor_n_2	consumidor	3	oxytone	new	4	mi	18	143.11	0.025	0.595
consumidor_n_2	consumidor	3	oxytone	new	4	mi	19	137.32	0.025	0.62
consumidor_n_2	consumidor	3	oxytone	new	4	mi	20	132.39	0.025	0.645
consumidor_n_2	consumidor	3	oxytone	new	5	doR	21	128.46	0.058	0.687
consumidor_n_2	consumidor	3	oxytone	new	5	doR	22	133.97	0.058	0.744
consumidor_n_2	consumidor	3	oxytone	new	5	doR	23	148.83	0.058	0.802
consumidor_n_2	consumidor	3	oxytone	new	5	doR	24	161.17	0.058	0.86
consumidor_n_2	consumidor	3	oxytone	new	5	doR	25	164.02	0.058	0.918
consumidor_n_3	consumidor	3	oxytone	new	1	uN	1	172.2	0.016	0.154
consumidor_n_3	consumidor	3	oxytone	new	1	uN	2	175.49	0.016	0.17
consumidor_n_3	consumidor	3	oxytone	new	1	uN	3	178.72	0.016	0.186
consumidor_n_3	consumidor	3	oxytone	new	1	uN	4	181.56	0.016	0.202
consumidor_n_3	consumidor	3	oxytone	new	1	uN	5	183.71	0.016	0.218
consumidor_n_3	consumidor	3	oxytone	new	2	koN	6	185.12	0.03	0.241
consumidor_n_3	consumidor	3	oxytone	new	2	koN	7	183.29	0.03	0.271
consumidor_n_3	consumidor	3	oxytone	new	2	koN	8	178.77	0.03	0.301
consumidor_n_3	consumidor	3	oxytone	new	2	koN	9	172.38	0.03	0.331
consumidor_n_3	consumidor	3	oxytone	new	2	koN	10	166.24	0.03	0.361
consumidor_n_3	consumidor	3	oxytone	new	3	su	11	162.23	0.023	0.388
consumidor_n_3	consumidor	3	oxytone	new	3	su	12	160.63	0.023	0.41
consumidor_n_3	consumidor	3	oxytone	new	3	su	13	156.52	0.023	0.433
consumidor_n_3	consumidor	3	oxytone	new	3	su	14	152.42	0.023	0.455
